Date,pred,var_pred,asset,model
2007-11-13,0.0,1.4002130557039417e-05,IEF,GARCH11-t
2007-11-14,0.0,1.5202090576207067e-05,IEF,GARCH11-t
2007-11-15,0.0,1.3766642012524466e-05,IEF,GARCH11-t
2007-11-16,0.0,1.4596815578873412e-05,IEF,GARCH11-t
2007-11-19,0.0,1.4795507456041143e-05,IEF,GARCH11-t
2007-11-20,0.0,1.6314726355921814e-05,IEF,GARCH11-t
2007-11-21,0.0,1.5089968404898768e-05,IEF,GARCH11-t
2007-11-23,0.0,1.737472706105493e-05,IEF,GARCH11-t
2007-11-26,0.0,1.682240478821767e-05,IEF,GARCH11-t
2007-11-27,0.0,2.653217099796811e-05,IEF,GARCH11-t
2007-11-28,0.0,2.9040860453858724e-05,IEF,GARCH11-t
2007-11-29,0.0,2.713286646171725e-05,IEF,GARCH11-t
2007-11-30,0.0,2.7076999985751546e-05,IEF,GARCH11-t
2007-12-03,0.0,2.5511188126023823e-05,IEF,GARCH11-t
2007-12-04,0.0,2.4724759872879757e-05,IEF,GARCH11-t
2007-12-05,0.0,2.3264627910870576e-05,IEF,GARCH11-t
2007-12-06,0.0,2.2595992091171113e-05,IEF,GARCH11-t
2007-12-07,0.0,2.2672722431167652e-05,IEF,GARCH11-t
2007-12-10,0.0,2.345540582364677e-05,IEF,GARCH11-t
2007-12-11,0.0,2.2340208747199637e-05,IEF,GARCH11-t
2007-12-12,0.0,3.0443149026462747e-05,IEF,GARCH11-t
2007-12-13,0.0,3.2156412302873844e-05,IEF,GARCH11-t
2007-12-14,0.0,3.363437648564461e-05,IEF,GARCH11-t
2007-12-17,0.0,3.1331122017064396e-05,IEF,GARCH11-t
2007-12-18,0.0,3.057646729579459e-05,IEF,GARCH11-t
2007-12-19,0.0,2.9473663231761937e-05,IEF,GARCH11-t
2007-12-20,0.0,3.17936458250067e-05,IEF,GARCH11-t
2007-12-21,0.0,3.0268432110122178e-05,IEF,GARCH11-t
2007-12-24,0.0,3.109391580804921e-05,IEF,GARCH11-t
2007-12-26,0.0,2.9225575247062975e-05,IEF,GARCH11-t
2007-12-27,0.0,2.815722577110302e-05,IEF,GARCH11-t
2007-12-28,0.0,2.9309040426502894e-05,IEF,GARCH11-t
2007-12-31,0.0,3.0069074149291673e-05,IEF,GARCH11-t
2008-01-02,0.0,3.0046084624304492e-05,IEF,GARCH11-t
2008-01-03,0.0,3.133986878613182e-05,IEF,GARCH11-t
2008-01-04,0.0,2.9689758665428623e-05,IEF,GARCH11-t
2008-01-07,0.0,2.749322762166458e-05,IEF,GARCH11-t
2008-01-08,0.0,2.6103963054113013e-05,IEF,GARCH11-t
2008-01-09,0.0,2.4525523274159168e-05,IEF,GARCH11-t
2008-01-10,0.0,2.4406249029683945e-05,IEF,GARCH11-t
2008-01-11,0.0,2.217295397802932e-05,IEF,GARCH11-t
2008-01-14,0.0,2.320886413333799e-05,IEF,GARCH11-t
2008-01-15,0.0,2.165851177557252e-05,IEF,GARCH11-t
2008-01-16,0.0,2.337087366329455e-05,IEF,GARCH11-t
2008-01-17,0.0,2.1672986450044186e-05,IEF,GARCH11-t
2008-01-18,0.0,2.365480260139703e-05,IEF,GARCH11-t
2008-01-22,0.0,2.329984513926067e-05,IEF,GARCH11-t
2008-01-23,0.0,2.7472389509790796e-05,IEF,GARCH11-t
2008-01-24,0.0,2.6901278467972645e-05,IEF,GARCH11-t
2008-01-25,0.0,3.0181765799968795e-05,IEF,GARCH11-t
2008-01-28,0.0,3.3320260599574526e-05,IEF,GARCH11-t
2008-01-29,0.0,3.150591118380962e-05,IEF,GARCH11-t
2008-01-30,0.0,2.9806348391196635e-05,IEF,GARCH11-t
2008-01-31,0.0,2.932065630694577e-05,IEF,GARCH11-t
2008-02-01,0.0,2.818702978436673e-05,IEF,GARCH11-t
2008-02-04,0.0,2.835891327532575e-05,IEF,GARCH11-t
2008-02-05,0.0,2.676772278706464e-05,IEF,GARCH11-t
2008-02-06,0.0,2.773704964854282e-05,IEF,GARCH11-t
2008-02-07,0.0,2.6277356929505082e-05,IEF,GARCH11-t
2008-02-08,0.0,3.128768728043009e-05,IEF,GARCH11-t
2008-02-11,0.0,3.3044298984294995e-05,IEF,GARCH11-t
2008-02-12,0.0,3.1319013825526494e-05,IEF,GARCH11-t
2008-02-13,0.0,3.175567231583357e-05,IEF,GARCH11-t
2008-02-14,0.0,2.8884735328584318e-05,IEF,GARCH11-t
2008-02-15,0.0,2.871994120131146e-05,IEF,GARCH11-t
2008-02-19,0.0,2.8099394978863516e-05,IEF,GARCH11-t
2008-02-20,0.0,3.363142716618805e-05,IEF,GARCH11-t
2008-02-21,0.0,2.754651221676017e-05,IEF,GARCH11-t
2008-02-22,0.0,3.064229570226461e-05,IEF,GARCH11-t
2008-02-25,0.0,3.108091058805338e-05,IEF,GARCH11-t
2008-02-26,0.0,2.980982332756483e-05,IEF,GARCH11-t
2008-02-27,0.0,2.8388588978299122e-05,IEF,GARCH11-t
2008-02-28,0.0,3.333038656182452e-05,IEF,GARCH11-t
2008-02-29,0.0,3.2359638315088706e-05,IEF,GARCH11-t
2008-03-03,0.0,3.624002296337186e-05,IEF,GARCH11-t
2008-03-04,0.0,3.4396104455201854e-05,IEF,GARCH11-t
2008-03-05,0.0,3.3621523417482556e-05,IEF,GARCH11-t
2008-03-06,0.0,3.211156763716217e-05,IEF,GARCH11-t
2008-03-07,0.0,3.351728408237189e-05,IEF,GARCH11-t
2008-03-10,0.0,3.23980470186722e-05,IEF,GARCH11-t
2008-03-11,0.0,3.286359380910639e-05,IEF,GARCH11-t
2008-03-12,0.0,3.702910189061779e-05,IEF,GARCH11-t
2008-03-13,0.0,4.152567326470223e-05,IEF,GARCH11-t
2008-03-14,0.0,4.043994170500051e-05,IEF,GARCH11-t
2008-03-17,0.0,4.422662320142238e-05,IEF,GARCH11-t
2008-03-18,0.0,4.157208650024925e-05,IEF,GARCH11-t
2008-03-19,0.0,3.709333838651342e-05,IEF,GARCH11-t
2008-03-20,0.0,4.4690691336139256e-05,IEF,GARCH11-t
2008-03-24,0.0,4.084604093505624e-05,IEF,GARCH11-t
2008-03-25,0.0,5.426624143004031e-05,IEF,GARCH11-t
2008-03-26,0.0,5.230914625385717e-05,IEF,GARCH11-t
2008-03-27,0.0,4.3212418200545766e-05,IEF,GARCH11-t
2008-03-28,0.0,4.5786990944147694e-05,IEF,GARCH11-t
2008-03-31,0.0,4.382373725189849e-05,IEF,GARCH11-t
2008-04-01,0.0,4.135852850267148e-05,IEF,GARCH11-t
2008-04-02,0.0,4.240667780465208e-05,IEF,GARCH11-t
2008-04-03,0.0,4.1123968032554546e-05,IEF,GARCH11-t
2008-04-04,0.0,4.4678427917950316e-05,IEF,GARCH11-t
2008-04-07,0.0,3.918845797771569e-05,IEF,GARCH11-t
2008-04-08,0.0,3.913693557934296e-05,IEF,GARCH11-t
2008-04-09,0.0,3.6836958143163156e-05,IEF,GARCH11-t
2008-04-10,0.0,3.652911088898582e-05,IEF,GARCH11-t
2008-04-11,0.0,3.523901959640491e-05,IEF,GARCH11-t
2008-04-14,0.0,3.418025358812541e-05,IEF,GARCH11-t
2008-04-15,0.0,3.7537550179920174e-05,IEF,GARCH11-t
2008-04-16,0.0,3.1812192023801116e-05,IEF,GARCH11-t
2008-04-17,0.0,3.238212558140488e-05,IEF,GARCH11-t
2008-04-18,0.0,3.086059469481481e-05,IEF,GARCH11-t
2008-04-21,0.0,2.9222516218298047e-05,IEF,GARCH11-t
2008-04-22,0.0,2.7646701236433926e-05,IEF,GARCH11-t
2008-04-23,0.0,2.6208363266069688e-05,IEF,GARCH11-t
2008-04-24,0.0,2.489147748115512e-05,IEF,GARCH11-t
2008-04-25,0.0,3.3135726897367175e-05,IEF,GARCH11-t
2008-04-28,0.0,2.5463699539575202e-05,IEF,GARCH11-t
2008-04-29,0.0,2.432204742697919e-05,IEF,GARCH11-t
2008-04-30,0.0,2.531643917728936e-05,IEF,GARCH11-t
2008-05-01,0.0,2.2591161986648458e-05,IEF,GARCH11-t
2008-05-02,0.0,2.538514267970822e-05,IEF,GARCH11-t
2008-05-05,0.0,2.5935302857769755e-05,IEF,GARCH11-t
2008-05-06,0.0,2.2749372844219635e-05,IEF,GARCH11-t
2008-05-07,0.0,2.7620685161410036e-05,IEF,GARCH11-t
2008-05-08,0.0,2.188463900012033e-05,IEF,GARCH11-t
2008-05-09,0.0,2.293615294313234e-05,IEF,GARCH11-t
2008-05-12,0.0,2.384919334228031e-05,IEF,GARCH11-t
2008-05-13,0.0,2.096341308182779e-05,IEF,GARCH11-t
2008-05-14,0.0,2.3551277266054617e-05,IEF,GARCH11-t
2008-05-15,0.0,2.2396627878931594e-05,IEF,GARCH11-t
2008-05-16,0.0,2.2889728896023194e-05,IEF,GARCH11-t
