Date,pred,var_pred,asset,model
2009-02-20,0.0,0.00015610114195812794,HYG,GARCH11-t
2009-02-23,0.0,0.00011410975227822326,HYG,GARCH11-t
2009-02-24,0.0,0.000258455499360665,HYG,GARCH11-t
2009-02-25,0.0,0.00025685693214753345,HYG,GARCH11-t
2009-02-26,0.0,0.0002115041889899568,HYG,GARCH11-t
2009-02-27,0.0,0.00025160993121434237,HYG,GARCH11-t
2009-03-02,0.0,0.00024900283745110907,HYG,GARCH11-t
2009-03-03,0.0,0.0002416084544687281,HYG,GARCH11-t
2009-03-04,0.0,0.0002349758277122405,HYG,GARCH11-t
2009-03-05,0.0,0.00018979099958249212,HYG,GARCH11-t
2009-03-06,0.0,0.000566264632683911,HYG,GARCH11-t
2009-03-09,0.0,0.0005004415897725925,HYG,GARCH11-t
2009-03-10,0.0,0.0003328904933637678,HYG,GARCH11-t
2009-03-11,0.0,0.0007890156605982177,HYG,GARCH11-t
2009-03-12,0.0,0.0006723100078450314,HYG,GARCH11-t
2009-03-13,0.0,0.000585514420464898,HYG,GARCH11-t
2009-03-16,0.0,0.0004646122519641861,HYG,GARCH11-t
2009-03-17,0.0,0.00028153552684332355,HYG,GARCH11-t
2009-03-18,0.0,0.0003063869452078963,HYG,GARCH11-t
2009-03-19,0.0,0.0003494203341776092,HYG,GARCH11-t
2009-03-20,0.0,0.0002949995045557245,HYG,GARCH11-t
2009-03-23,0.0,0.00023777573787568394,HYG,GARCH11-t
2009-03-24,0.0,0.00027616037418127024,HYG,GARCH11-t
2009-03-25,0.0,0.00022308525476342076,HYG,GARCH11-t
2009-03-26,0.0,0.00018665880229297674,HYG,GARCH11-t
2009-03-27,0.0,0.00019997973620762747,HYG,GARCH11-t
2009-03-30,0.0,0.00018394263806142619,HYG,GARCH11-t
2009-03-31,0.0,0.0005589573149879424,HYG,GARCH11-t
2009-04-01,0.0,0.000472487845436994,HYG,GARCH11-t
2009-04-02,0.0,0.0004234172172470806,HYG,GARCH11-t
2009-04-03,0.0,0.0005930796676664182,HYG,GARCH11-t
2009-04-06,0.0,0.00046374704437754144,HYG,GARCH11-t
2009-04-07,0.0,0.0004065649453238971,HYG,GARCH11-t
2009-04-08,0.0,0.00028300397998588946,HYG,GARCH11-t
2009-04-09,0.0,0.0002519058865109187,HYG,GARCH11-t
2009-04-13,0.0,0.00034650502603467934,HYG,GARCH11-t
2009-04-14,0.0,0.00032410169622139714,HYG,GARCH11-t
2009-04-15,0.0,0.00026546354556364815,HYG,GARCH11-t
2009-04-16,0.0,0.00022875575608351278,HYG,GARCH11-t
2009-04-17,0.0,0.0001907747024658686,HYG,GARCH11-t
2009-04-20,0.0,0.00028478024451656357,HYG,GARCH11-t
2009-04-21,0.0,0.0005072657702029908,HYG,GARCH11-t
2009-04-22,0.0,0.00045818964940960884,HYG,GARCH11-t
2009-04-23,0.0,0.00034638712224827956,HYG,GARCH11-t
2009-04-24,0.0,0.00027797721878494247,HYG,GARCH11-t
2009-04-27,0.0,0.00022944894052913904,HYG,GARCH11-t
2009-04-28,0.0,0.00023211553868258462,HYG,GARCH11-t
2009-04-29,0.0,0.00018955454781415692,HYG,GARCH11-t
2009-04-30,0.0,0.00022328809598585043,HYG,GARCH11-t
2009-05-01,0.0,0.00019385456053589722,HYG,GARCH11-t
2009-05-04,0.0,0.00015915659692675727,HYG,GARCH11-t
2009-05-05,0.0,0.00013282377046160726,HYG,GARCH11-t
2009-05-06,0.0,0.00012594410222435036,HYG,GARCH11-t
2009-05-07,0.0,0.00011943880312104631,HYG,GARCH11-t
2009-05-08,0.0,0.00015577123330355315,HYG,GARCH11-t
2009-05-11,0.0,0.00019217297765072768,HYG,GARCH11-t
2009-05-12,0.0,0.00016301085535251264,HYG,GARCH11-t
2009-05-13,0.0,0.00013785576536731216,HYG,GARCH11-t
2009-05-14,0.0,0.00014970847554143224,HYG,GARCH11-t
2009-05-15,0.0,0.0001470621020310442,HYG,GARCH11-t
2009-05-18,0.0,0.0001623380398043365,HYG,GARCH11-t
2009-05-19,0.0,0.00022307099129041433,HYG,GARCH11-t
2009-05-20,0.0,0.00019045074064433245,HYG,GARCH11-t
2009-05-21,0.0,0.0001992754632692351,HYG,GARCH11-t
2009-05-22,0.0,0.0001967120673491858,HYG,GARCH11-t
2009-05-26,0.0,0.00019888453100441126,HYG,GARCH11-t
2009-05-27,0.0,0.00016421647309205562,HYG,GARCH11-t
2009-05-28,0.0,0.00013648555594356288,HYG,GARCH11-t
2009-05-29,0.0,0.00011664875257139854,HYG,GARCH11-t
2009-06-01,0.0,0.00010993229560971668,HYG,GARCH11-t
2009-06-02,0.0,0.00020308461363778877,HYG,GARCH11-t
2009-06-03,0.0,0.00016787568665311694,HYG,GARCH11-t
2009-06-04,0.0,0.00014531258583819095,HYG,GARCH11-t
2009-06-05,0.0,0.00012300871065558147,HYG,GARCH11-t
2009-06-08,0.0,0.00010165954445694452,HYG,GARCH11-t
2009-06-09,0.0,9.090304107843653e-05,HYG,GARCH11-t
2009-06-10,0.0,6.419631232469396e-05,HYG,GARCH11-t
2009-06-11,0.0,7.004615528753903e-05,HYG,GARCH11-t
2009-06-12,0.0,6.345608374607199e-05,HYG,GARCH11-t
2009-06-15,0.0,4.258794456023061e-05,HYG,GARCH11-t
2009-06-16,0.0,9.547066675119354e-05,HYG,GARCH11-t
2009-06-17,0.0,0.00010506507855646745,HYG,GARCH11-t
2009-06-18,0.0,9.6486048961814e-05,HYG,GARCH11-t
2009-06-19,0.0,0.00010121452906818656,HYG,GARCH11-t
2009-06-22,0.0,8.694863833318616e-05,HYG,GARCH11-t
2009-06-23,0.0,0.00011295822735974718,HYG,GARCH11-t
2009-06-24,0.0,9.648704222976023e-05,HYG,GARCH11-t
2009-06-25,0.0,8.814863225759412e-05,HYG,GARCH11-t
2009-06-26,0.0,9.459972227007865e-05,HYG,GARCH11-t
2009-06-29,0.0,8.160025278079562e-05,HYG,GARCH11-t
2009-06-30,0.0,0.00010241515006862211,HYG,GARCH11-t
2009-07-01,0.0,8.11095712269376e-05,HYG,GARCH11-t
2009-07-02,0.0,8.084621359596777e-05,HYG,GARCH11-t
2009-07-06,0.0,0.00013283370240527073,HYG,GARCH11-t
2009-07-07,0.0,0.0001566754905514115,HYG,GARCH11-t
2009-07-08,0.0,0.0001739714063719819,HYG,GARCH11-t
2009-07-09,0.0,0.00014762228319020016,HYG,GARCH11-t
2009-07-10,0.0,0.00016362641221411028,HYG,GARCH11-t
2009-07-13,0.0,0.00014735166077916602,HYG,GARCH11-t
2009-07-14,0.0,0.0001238314936658253,HYG,GARCH11-t
2009-07-15,0.0,0.00010715218774581662,HYG,GARCH11-t
2009-07-16,0.0,0.0001872674008259838,HYG,GARCH11-t
2009-07-17,0.0,0.0001482741623192971,HYG,GARCH11-t
2009-07-20,0.0,0.00012171067813656348,HYG,GARCH11-t
2009-07-21,0.0,0.0001472674370576904,HYG,GARCH11-t
2009-07-22,0.0,0.0001275085985396779,HYG,GARCH11-t
2009-07-23,0.0,0.00010768606355437078,HYG,GARCH11-t
2009-07-24,0.0,0.00011244782031350288,HYG,GARCH11-t
2009-07-27,0.0,9.492148882626994e-05,HYG,GARCH11-t
2009-07-28,0.0,8.860081216739817e-05,HYG,GARCH11-t
2009-07-29,0.0,7.727920213465735e-05,HYG,GARCH11-t
2009-07-30,0.0,7.052919754051833e-05,HYG,GARCH11-t
2009-07-31,0.0,7.647503820247126e-05,HYG,GARCH11-t
2009-08-03,0.0,0.00020262244715739467,HYG,GARCH11-t
