Date,pred,asset,model
2007-08-29,0.009273003575445532,SPY,HAR-RV
2007-08-30,0.011519372678639905,SPY,HAR-RV
2007-08-31,0.011375505119555832,SPY,HAR-RV
2007-09-04,0.010462908444104139,SPY,HAR-RV
2007-09-05,0.010741381276160946,SPY,HAR-RV
2007-09-06,0.01078512472703997,SPY,HAR-RV
2007-09-07,0.009386199578946234,SPY,HAR-RV
2007-09-10,0.008043344869945988,SPY,HAR-RV
2007-09-11,0.009054001166824206,SPY,HAR-RV
2007-09-12,0.008014485673424648,SPY,HAR-RV
2007-09-13,0.007977220329812816,SPY,HAR-RV
2007-09-14,0.0072816085416767045,SPY,HAR-RV
2007-09-17,0.007635715904796537,SPY,HAR-RV
2007-09-18,0.006271989476065838,SPY,HAR-RV
2007-09-19,0.006868834816770987,SPY,HAR-RV
2007-09-20,0.008742960107198392,SPY,HAR-RV
2007-09-21,0.008167699344389056,SPY,HAR-RV
2007-09-24,0.00824791359581096,SPY,HAR-RV
2007-09-25,0.008160159138115831,SPY,HAR-RV
2007-09-26,0.007654434975391948,SPY,HAR-RV
2007-09-27,0.006329481756080465,SPY,HAR-RV
2007-09-28,0.006300423971813801,SPY,HAR-RV
2007-10-01,0.006139260444797453,SPY,HAR-RV
2007-10-02,0.005827791767695972,SPY,HAR-RV
2007-10-03,0.0063989343118802,SPY,HAR-RV
2007-10-04,0.005966908980869705,SPY,HAR-RV
2007-10-05,0.005665595091206434,SPY,HAR-RV
2007-10-08,0.005351977329720384,SPY,HAR-RV
2007-10-09,0.006183961062152997,SPY,HAR-RV
2007-10-10,0.005718957807183104,SPY,HAR-RV
2007-10-11,0.00617958336125902,SPY,HAR-RV
2007-10-12,0.00586693151609285,SPY,HAR-RV
2007-10-15,0.00605443621222408,SPY,HAR-RV
2007-10-16,0.005821396211223737,SPY,HAR-RV
2007-10-17,0.00611284401219296,SPY,HAR-RV
2007-10-18,0.006141233561375404,SPY,HAR-RV
2007-10-19,0.0059883451402452425,SPY,HAR-RV
2007-10-22,0.005683028089699131,SPY,HAR-RV
2007-10-23,0.007698966533911296,SPY,HAR-RV
2007-10-24,0.007095751417922989,SPY,HAR-RV
2007-10-25,0.007165263958064518,SPY,HAR-RV
2007-10-26,0.006880394505377502,SPY,HAR-RV
2007-10-29,0.006933322984668314,SPY,HAR-RV
2007-10-30,0.006336682072999492,SPY,HAR-RV
2007-10-31,0.006006920304495546,SPY,HAR-RV
2007-11-01,0.006100483921394256,SPY,HAR-RV
2007-11-02,0.006750845082646867,SPY,HAR-RV
2007-11-05,0.008375407244234762,SPY,HAR-RV
2007-11-06,0.007467410745767886,SPY,HAR-RV
2007-11-07,0.007964400397834956,SPY,HAR-RV
2007-11-08,0.008709137049020974,SPY,HAR-RV
2007-11-09,0.010124175024544456,SPY,HAR-RV
2007-11-12,0.00880967341018521,SPY,HAR-RV
2007-11-13,0.00983076653784399,SPY,HAR-RV
2007-11-14,0.01057858524276644,SPY,HAR-RV
2007-11-15,0.011450036036955224,SPY,HAR-RV
2007-11-16,0.010303940062616878,SPY,HAR-RV
2007-11-19,0.010541688413864166,SPY,HAR-RV
2007-11-20,0.010145577702647544,SPY,HAR-RV
2007-11-21,0.010037062051922415,SPY,HAR-RV
2007-11-23,0.008514665275253746,SPY,HAR-RV
2007-11-26,0.009651854972529869,SPY,HAR-RV
2007-11-27,0.01038192177265707,SPY,HAR-RV
2007-11-28,0.012035241686463746,SPY,HAR-RV
2007-11-29,0.012929023012440564,SPY,HAR-RV
2007-11-30,0.013554968490945368,SPY,HAR-RV
2007-12-03,0.013466482798516827,SPY,HAR-RV
2007-12-04,0.012348996519208209,SPY,HAR-RV
2007-12-05,0.01131310122586098,SPY,HAR-RV
2007-12-06,0.010946998400218035,SPY,HAR-RV
2007-12-07,0.010115159442153222,SPY,HAR-RV
2007-12-10,0.010799508369890493,SPY,HAR-RV
2007-12-11,0.010396772361906479,SPY,HAR-RV
2007-12-12,0.010291355165606296,SPY,HAR-RV
2007-12-13,0.01100309695671989,SPY,HAR-RV
2007-12-14,0.011033435985804798,SPY,HAR-RV
2007-12-17,0.01051852155130969,SPY,HAR-RV
2007-12-18,0.010581142852353733,SPY,HAR-RV
2007-12-19,0.011022257693096636,SPY,HAR-RV
2007-12-20,0.009642735575526367,SPY,HAR-RV
2007-12-21,0.00911397252677339,SPY,HAR-RV
2007-12-24,0.00915522772607023,SPY,HAR-RV
2007-12-26,0.008993174568435307,SPY,HAR-RV
2007-12-27,0.008437697974940626,SPY,HAR-RV
2007-12-28,0.008327813488717695,SPY,HAR-RV
2007-12-31,0.008483518441932349,SPY,HAR-RV
2008-01-02,0.008607149438288298,SPY,HAR-RV
2008-01-03,0.007548828195503333,SPY,HAR-RV
2008-01-04,0.007632875698897652,SPY,HAR-RV
2008-01-07,0.00807037330687015,SPY,HAR-RV
2008-01-08,0.007238212004450913,SPY,HAR-RV
2008-01-09,0.009111266050701086,SPY,HAR-RV
2008-01-10,0.008410442173898955,SPY,HAR-RV
2008-01-11,0.008989101300456494,SPY,HAR-RV
2008-01-14,0.009855371567912986,SPY,HAR-RV
2008-01-15,0.00845780237809125,SPY,HAR-RV
2008-01-16,0.008846409445789391,SPY,HAR-RV
2008-01-17,0.008181122970517582,SPY,HAR-RV
2008-01-18,0.009516637097529717,SPY,HAR-RV
2008-01-22,0.009588284655141286,SPY,HAR-RV
2008-01-23,0.01127445832355177,SPY,HAR-RV
2008-01-24,0.01184688771178131,SPY,HAR-RV
2008-01-25,0.01064602845105275,SPY,HAR-RV
2008-01-28,0.012694164461637358,SPY,HAR-RV
2008-01-29,0.010897614134389692,SPY,HAR-RV
2008-01-30,0.011330578160290317,SPY,HAR-RV
2008-01-31,0.012177514810907137,SPY,HAR-RV
2008-02-01,0.010282402960555836,SPY,HAR-RV
2008-02-04,0.010225753853388784,SPY,HAR-RV
2008-02-05,0.010783175682028,SPY,HAR-RV
2008-02-06,0.01112424037168082,SPY,HAR-RV
2008-02-07,0.011868019444265337,SPY,HAR-RV
2008-02-08,0.013704772710723364,SPY,HAR-RV
2008-02-11,0.012702180460983327,SPY,HAR-RV
2008-02-12,0.011603649511191149,SPY,HAR-RV
2008-02-13,0.010966232719677131,SPY,HAR-RV
2008-02-14,0.009054429877419171,SPY,HAR-RV
2008-02-15,0.009156871603089157,SPY,HAR-RV
2008-02-19,0.009242781040532014,SPY,HAR-RV
2008-02-20,0.009016269582662682,SPY,HAR-RV
2008-02-21,0.008371251870711595,SPY,HAR-RV
2008-02-22,0.0075872839837246315,SPY,HAR-RV
2008-02-25,0.006892628785202958,SPY,HAR-RV
2008-02-26,0.007004357874202541,SPY,HAR-RV
2008-02-27,0.007428087493034818,SPY,HAR-RV
2008-02-28,0.00835110882405006,SPY,HAR-RV
2008-02-29,0.008699590844624074,SPY,HAR-RV
2008-03-03,0.008031584955578588,SPY,HAR-RV
2008-03-04,0.008335771316758894,SPY,HAR-RV
2008-03-05,0.009349686801555603,SPY,HAR-RV
2008-03-06,0.008740337730457683,SPY,HAR-RV
2008-03-07,0.00894105221546992,SPY,HAR-RV
2008-03-10,0.008606001745810254,SPY,HAR-RV
2008-03-11,0.008425556741306977,SPY,HAR-RV
2008-03-12,0.009358924110235124,SPY,HAR-RV
2008-03-13,0.010438872811618139,SPY,HAR-RV
2008-03-14,0.012585868893339557,SPY,HAR-RV
2008-03-17,0.011754197430542202,SPY,HAR-RV
2008-03-18,0.011133204119800136,SPY,HAR-RV
2008-03-19,0.011908852594919339,SPY,HAR-RV
