epoch,split,loss_total,loss_pred_wr,loss_pred_rmse,loss_noarb_bfly,loss_noarb_cal,loss_param_l2,lr,grad_norm,batches,wall_time_s,hit_a_lo,hit_a_hi,hit_b_lo,hit_b_hi,hit_rho_lo,hit_rho_hi,hit_m_lo,hit_m_hi,hit_sigma_lo,hit_sigma_hi
183,train,0.2521118628127234,0.2016568992819105,0.20444398479802267,0.0,0.00029645647633255327,0.05009921799812998,0.0002856938707309254,0.003906,7,20.66669340000044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,val,0.2876104265451431,0.2375132292509079,0.24339550733566284,0.0,0.0,0.05009718984365463,0.0002856938707309254,,2,2.6716679000001022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,train,0.2531133400542395,0.20271814720971243,0.20578135124274663,0.0,0.00024646577782862423,0.0500994266143867,0.0002854817131774997,0.003906,7,21.47326929999963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,val,0.28781285881996155,0.23771577328443527,0.2432962954044342,0.0,0.0,0.05009709298610687,0.0002854817131774997,,2,2.8803795000003447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,train,0.25612387486866545,0.2055767732007163,0.2085475687469755,0.0,0.0003729926226826917,0.050099512828247886,0.0002852680740177647,0.003906,7,21.148279600000023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,val,0.2878132462501526,0.23771577328443527,0.2432962954044342,0.0,0.0,0.050097476691007614,0.0002852680740177647,,2,2.830874799999947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,train,0.2581056441579546,0.20734127930232457,0.2095640024968556,0.0,0.0005545479943975806,0.05009889815534864,0.0002850529555880442,0.003906,7,21.75767730000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,val,0.2916635572910309,0.2415667399764061,0.245948925614357,0.0,0.0,0.050096817314624786,0.0002850529555880442,,2,2.5396269000002576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,train,0.25455024199826376,0.2040855267218181,0.20702151954174042,0.0,0.00030438312387559563,0.050099458013262065,0.0002848363602408387,0.003906,7,21.866203399999904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,val,0.29731878638267517,0.24722234904766083,0.2507307231426239,0.0,0.0,0.05009643733501434,0.0002848363602408387,,2,2.8620903999999427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,train,0.25818452664784025,0.20777544379234314,0.20991705570902144,0.0,0.0002586728140678523,0.05009868049195835,0.00028461829034480033,0.003906,7,22.588474999999562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,val,0.2876105457544327,0.2375132292509079,0.24339550733566284,0.0,0.0,0.05009730905294418,0.00028461829034480033,,2,2.5410348000004888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,train,0.25099869072437286,0.20060917947973525,0.20356529738221849,0.0,0.00024170476431858594,0.050099472382238934,0.0002843987482847065,0.003906,7,21.43169779999971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,val,0.29027529060840607,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009682849049568,0.0002843987482847065,,2,2.673472700000275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,train,0.26791344583034515,0.21739930978843144,0.220129200390407,0.0,0.00034603198374887664,0.050098903477191925,0.00028417773646143403,0.003906,7,22.296020199999475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,val,0.28781285881996155,0.23771577328443527,0.2432962954044342,0.0,0.0,0.05009709298610687,0.00028417773646143403,,2,3.079286199999842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,train,0.25120025873184204,0.20072529997144425,0.20366092877728598,0.0,0.0003128985980375936,0.05009948089718819,0.0002839552572919328,0.003906,7,21.19032259999949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,val,0.29027535021305084,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009691044688225,0.0002839552572919328,,2,3.1990263999996387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,train,0.2501405881983893,0.19974840538842337,0.20259039955479757,0.0,0.00024414063539422514,0.050099214272839684,0.0002837313132091993,0.003906,7,22.69182539999929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,val,0.2883346676826477,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009700357913971,0.0002837313132091993,,2,2.889810199999374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,train,0.25929386062281473,0.2086683533021382,0.21157810304846084,0.0,0.00043887185789312104,0.05009886037026133,0.00028350590666225025,0.003906,7,21.711777900000016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,val,0.2877427637577057,0.23764514923095703,0.24382863193750381,0.0,0.0,0.05009761080145836,0.00028350590666225025,,2,3.0479148999993413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,train,0.2559120548622949,0.20541358845574514,0.2085509874991008,0.0,0.00033216412079387477,0.05009986832737923,0.00028327904011609545,0.003906,7,21.093310100000053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,val,0.29731878638267517,0.24722234904766083,0.2507307231426239,0.0,0.0,0.05009643733501434,0.00028327904011609545,,2,2.844128400000045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,train,0.26401502532618387,0.21358699883733476,0.2161847757441657,0.0,0.0002742845307303859,0.050098887511662075,0.00028305071605171117,0.003906,7,21.92333239999971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,val,0.29191508889198303,0.24181720614433289,0.24918051064014435,0.0,0.0,0.050097886472940445,0.00028305071605171117,,2,2.4743467999996938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,train,0.2759266793727875,0.22558842386518205,0.2291027009487152,0.0,0.00019841270321714028,0.050100162093128474,0.00028282093696601273,0.003906,7,21.586555100000623,0.04241071428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,val,0.2882239818572998,0.23812659829854965,0.24460971355438232,0.0,0.0,0.05009738728404045,0.00028282093696601273,,2,2.958735600000182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,train,0.26211708571229664,0.21174955793789454,0.21459521778992244,0.0,0.0002238786224292458,0.05009887846452849,0.0002825897053718274,0.003906,7,20.74645419999979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,val,0.2933099716901779,0.24321336299180984,0.2473011165857315,0.0,0.0,0.05009661242365837,0.0002825897053718274,,2,3.1289833000000726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,train,0.25025596788951326,0.19997115646089828,0.2026494528566088,0.0,0.00015483377293484018,0.050099018429006846,0.0002823570237978669,0.003906,7,22.237199500000315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,val,0.2902752608060837,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009680986404419,0.0002823570237978669,,2,2.936810300000616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,train,0.2532543178115572,0.2028573602437973,0.20525123178958893,0.0,0.0002487078932712653,0.05009850912860462,0.0002821228947886996,0.003906,7,22.869680900000276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,val,0.2883346676826477,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009700357913971,0.0002821228947886996,,2,2.608701999999539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,train,0.2541772552898952,0.20383370774132864,0.2066506211246763,0.0,0.00020372733082954904,0.0500990775014673,0.00028188732090472286,0.003906,7,22.617714800000613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,val,0.2916634678840637,0.2415667399764061,0.245948925614357,0.0,0.0,0.050096724182367325,0.00028188732090472286,,2,2.8275852000006125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,train,0.25144876752580914,0.2009596186024802,0.20358156732150487,0.0,0.00032552083887692006,0.05009852349758148,0.00028165030472213494,0.003906,7,22.99066330000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,val,0.287610724568367,0.2375132292509079,0.24339550733566284,0.0,0.0,0.05009749159216881,0.00028165030472213494,,2,3.3274374000002354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,train,0.2555453862462725,0.20517356055123465,0.20837449388844625,0.0,0.00022701907853063728,0.050099403730460575,0.0002814118488329068,0.003906,7,21.402006999999685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,val,0.2883347421884537,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009706690907478,0.0002814118488329068,,2,2.971210400000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,train,0.26557158146585735,0.2145642020872661,0.21685498739991868,0.0,0.0007573341988193404,0.05009857990912029,0.00028117195584475386,0.003906,7,22.623454199999287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,val,0.2933102548122406,0.24321336299180984,0.2473011165857315,0.0,0.0,0.050096895545721054,0.00028117195584475386,,2,3.083240900000419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,train,0.25621173424380167,0.20592410010950907,0.20908253959247045,0.0,0.00015712640535119654,0.05009908282331058,0.00028093062838110744,0.003906,7,25.27644969999983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,val,0.2877424359321594,0.23764514923095703,0.24382863193750381,0.0,0.0,0.05009728670120239,0.00028093062838110744,,2,3.2083934000002046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,train,0.25004637241363525,0.19948480597564153,0.20202510484627315,3.942769666309687e-09,0.0003856425464618951,0.05009876510926655,0.00028068786908108596,0.003906,7,24.364676999999574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,val,0.29331041872501373,0.24321336299180984,0.2473011165857315,0.0,0.0,0.050097059458494186,0.00028068786908108596,,2,3.1059235000002445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,train,0.2491334847041539,0.19869616414819444,0.20160335515226638,0.0,0.0002816751740673291,0.05009931485567774,0.0002804436805994663,0.003906,7,25.252537700000175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,val,0.29027627408504486,0.2401784509420395,0.24485766887664795,0.0,0.0,0.050097811967134476,0.0002804436805994663,,2,3.24298219999946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,train,0.25096493320805685,0.20047950106007711,0.20298204251698085,0.0,0.00032109199258099707,0.05010012537240982,0.00028019806560665444,0.003906,7,24.17191989999992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,val,0.2891606241464615,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009695887565613,0.00028019806560665444,,2,3.400156099999549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,train,0.25732136198452543,0.2069689290864127,0.20979765696184977,0.0,0.00021084118010808846,0.05009943353278296,0.0002799510267886567,0.003906,7,24.37968339999952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,val,0.28833530843257904,0.238237664103508,0.24351663142442703,0.0,0.0,0.050097644329071045,0.0002799510267886567,,2,3.134180999999444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,train,0.256130901830537,0.20575631303446634,0.20838571659156255,0.0,0.00022960844840521792,0.05009905674627849,0.00027970256684705004,0.003906,7,24.70654209999975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,val,0.29027529060840607,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009682849049568,0.00027970256684705004,,2,3.2449439000001803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,train,0.2665351075785501,0.2162042898791177,0.2192401204790388,0.0,0.00019279359236991565,0.05009946493165834,0.0002794526884989525,0.003906,7,24.677219199999854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,val,0.28833501040935516,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009733512997627,0.0002794526884989525,,2,3.493822899999941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,train,0.2562019569533212,0.20536124067647116,0.20818889992577688,0.0,0.0006174930967972614,0.0500997251697949,0.00027920139447699374,0.003906,7,24.99208129999988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,val,0.28774434328079224,0.23764514923095703,0.24382863193750381,0.0,0.0,0.05009919032454491,0.00027920139447699374,,2,2.8862952999998015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,train,0.2551307444061552,0.2048487194946834,0.20808567532471248,0.0,0.00015113467608378933,0.050100665007318766,0.0002789486875292848,0.003906,7,23.696931699999368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,val,0.2876104265451431,0.2375132292509079,0.24339550733566284,0.0,0.0,0.050097204744815826,0.0002789486875292848,,2,2.8371884999996837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,train,0.25657816018377033,0.20617747732571193,0.20891360299927847,0.0,0.00025078391003522223,0.05009974060314042,0.0002786945704193885,0.003906,7,23.557910900000024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,val,0.2878129184246063,0.23771577328443527,0.2432962954044342,0.0,0.0,0.05009714514017105,0.0002786945704193885,,2,3.0457719000005454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,train,0.25586581443037304,0.20545334688254765,0.20867402851581573,0.0,0.0002607488422654569,0.05009957402944565,0.00027843904592628877,0.003906,7,23.83653940000022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,val,0.28833480179309845,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009714141488075,0.00027843904592628877,,2,3.302701999999954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,train,0.2508023040635245,0.2004807506288801,0.20312040405614035,0.0,0.00018509845800248774,0.05009943459715162,0.0002781821168443605,0.003906,7,23.969707700000072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,val,0.2916634529829025,0.2415667399764061,0.245948925614357,0.0,0.0,0.05009670928120613,0.0002781821168443605,,2,2.913090000000011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,train,0.2658474253756659,0.2153028185878481,0.21808729001453944,0.0,0.0003711934051742511,0.05009916690843446,0.0002779237859833391,0.003906,7,23.645113300000048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,val,0.2891606241464615,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009695887565613,0.0002779237859833391,,2,3.0527807999997094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,train,0.2521775450025286,0.20163366411413466,0.20423336114202226,0.0,0.00037069516266845833,0.05009904397385461,0.00027766405616828937,0.003906,7,24.51643630000035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,val,0.28781287372112274,0.23771577328443527,0.2432962954044342,0.0,0.0,0.05009709671139717,0.00027766405616828937,,2,3.3887156999999206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,train,0.2472003208739417,0.19686969901834214,0.1996301061340741,0.0,0.00019307039266485454,0.05009893700480461,0.00027740293023957493,0.003906,7,23.972861199999898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,val,0.29027529060840607,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009683966636658,0.00027740293023957493,,2,2.8655301000007967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,train,0.2645643481186458,0.21432702669075557,0.2173894899232047,0.0,0.00011509486648719758,0.05009920309696879,0.00027714041105282713,0.003906,7,25.31318850000025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,val,0.28781287372112274,0.23771577328443527,0.2432962954044342,0.0,0.0,0.05009709671139717,0.00027714041105282713,,2,2.7001548999996885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,train,0.24677782825061254,0.19637744554451533,0.1991290066923414,0.0,0.00025111607413106995,0.050099038652011325,0.00027687650147891374,0.003906,7,24.245382000000063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,val,0.29166391491889954,0.2415667399764061,0.245948925614357,0.0,0.0,0.05009717866778374,0.00027687650147891374,,2,3.0627601000005598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,train,0.25906610063144137,0.20860286482742854,0.21160386076995305,0.0,0.00030368104801579775,0.05009881726333073,0.0002766112044039077,0.003906,7,23.829135299999507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,val,0.2902752608060837,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009680986404419,0.0002766112044039077,,2,3.6414818000002924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,train,0.255674523966653,0.205237620643207,0.20808448110307967,0.0,0.00028134300789263634,0.05009928824646132,0.0002763445227290551,0.003906,7,25.199208500000168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,val,0.2883347123861313,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009704828262329,0.0002763445227290551,,2,3.6534295999999813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,train,0.25478129514626097,0.2043242050068719,0.20727947992937906,0.0,0.00029861554399498606,0.05009875925523894,0.0002760764593707442,0.003906,7,24.885189399999945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,val,0.29166367650032043,0.2415667399764061,0.245948925614357,0.0,0.0,0.050096940249204636,0.0002760764593707442,,2,3.0715243000004193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,train,0.2685332936900003,0.21795701129095896,0.22071067563125066,0.0,0.00039760046118837114,0.05009915360382625,0.00027580701726047277,0.003906,7,23.492647000000034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,val,0.28822435438632965,0.23812659829854965,0.24460971355438232,0.0,0.0,0.050097763538360596,0.00027580701726047277,,2,2.9654035000003205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,train,0.2540352919272014,0.20365795280252183,0.20704577224595205,0.0,0.00023102014841112708,0.05010011047124863,0.0002755361993448167,0.003906,7,24.67044580000038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,val,0.2891606539487839,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009699612855911,0.0002755361993448167,,2,3.5934469000003446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,train,0.253094311271395,0.20257977076939174,0.20539042779377528,0.0,0.0003464471737970598,0.0500987959759576,0.00027526400858539726,0.003906,7,26.852289599999494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,val,0.2883351594209671,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009748786687851,0.00027526400858539726,,2,2.9168963000001895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,train,0.25016194369111744,0.19956046981470926,0.20257216691970825,0.0,0.0004185267898719758,0.050099243010793416,0.00027499044795884896,0.003906,7,23.81095230000028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,val,0.28916069865226746,0.23906366527080536,0.24404196441173553,0.0,0.0,0.0500970333814621,0.00027499044795884896,,2,2.8493359000003693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,train,0.26235434838703703,0.2118981033563614,0.21496868772166117,0.0,0.00029761905274686536,0.05009910411068371,0.00027471552045678707,0.003906,7,24.37506029999986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,val,0.2878129482269287,0.23771577328443527,0.2432962954044342,0.0,0.0,0.05009717121720314,0.00027471552045678707,,2,3.3361856999999873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,train,0.264823249408177,0.21430438544069016,0.21718211684908187,0.0,0.00035026707233295644,0.050098546381507604,0.0002744392290857747,0.003906,7,24.042197200000373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,val,0.2883347421884537,0.238237664103508,0.24351663142442703,0.0,0.0,0.05009706690907478,0.0002744392290857747,,2,3.002662699999746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,train,0.25338796419756754,0.20300705943788802,0.20571616291999817,0.0,0.00023484003135568595,0.0500990945313658,0.00027416157686728986,0.003906,7,24.06685160000052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,val,0.2933100610971451,0.24321336299180984,0.2473011165857315,0.0,0.0,0.050096698105335236,0.00027416157686728986,,2,3.005593500000032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,train,0.2550614433629172,0.20434648862906865,0.20723371633461543,0.0,0.0005131935634251152,0.05009912007621357,0.0002738825668376929,0.003906,7,24.595792499999334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,val,0.28781290352344513,0.23771577328443527,0.2432962954044342,0.0,0.0,0.05009712278842926,0.0002738825668376929,,2,3.134371799999826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,train,0.26431833420481,0.21378867753914424,0.2163910482610975,0.0,0.0003589586922316812,0.050098905605929236,0.00027360220204819275,0.003906,7,24.960173100000247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,val,0.2876104563474655,0.2375132292509079,0.24339550733566284,0.0,0.0,0.05009721592068672,0.00027360220204819275,,2,3.4994470000001456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,train,0.26005083109651295,0.20956382155418396,0.21262648488794053,0.0,0.0003231956912454085,0.05009918021304267,0.00027332048556481385,0.003906,7,26.37385699999959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,val,0.2916634678840637,0.2415667399764061,0.245948925614357,0.0,0.0,0.05009672790765762,0.00027332048556481385,,2,3.74642219999987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,train,0.25340474929128376,0.20291338009493692,0.2057866624423436,0.0,0.0003269048549035298,0.05009908016238894,0.00027303742046836245,0.003906,7,26.872003600000426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,val,0.2877424955368042,0.23764514923095703,0.24382863193750381,0.0,0.0,0.05009733885526657,0.00027303742046836245,,2,3.5408510999995997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,train,0.2502247116395405,0.19967793566840036,0.20264048448630742,0.0,0.0003729926226826917,0.050099188195807595,0.00027275300985439316,0.003906,7,24.968504999999823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,val,0.29027532041072845,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009688064455986,0.00027275300985439316,,2,3.478683899999851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,train,0.27788511557238443,0.2274079407964434,0.22985620158059256,0.0,0.00031572200012825694,0.050098310091665814,0.00027246725683317493,0.003906,7,26.76473900000019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009689927101135,0.00027246725683317493,,2,3.759732599999552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,train,0.2619093954563141,0.21165622983660018,0.21498862973281316,0.0,0.0001282983981322364,0.05009921107973371,0.0002721801645296569,0.003906,7,26.758804600000076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,val,0.2878129184246063,0.23771577328443527,0.2432962954044342,0.0,0.0,0.050097137689590454,0.0002721801645296569,,2,3.1925751999997374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,train,0.2532974183559418,0.20302051092897141,0.2056922721011298,0.0,0.00014847736643527502,0.05009873104946954,0.00027189173608343456,0.003906,7,26.372761800000262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,val,0.2891605645418167,0.23906366527080536,0.24404196441173553,0.0,0.0,0.05009691044688225,0.00027189173608343456,,2,3.6763613000002806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,train,0.25103396603039335,0.200677324618612,0.20372490797724044,0.0,0.00021468874183483422,0.05009900884968894,0.00027160197464871525,0.003906,7,26.703059999999823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,val,0.2891605794429779,0.23906366527080536,0.24404196441173553,0.0,0.0,0.050096914172172546,0.00027160197464871525,,2,3.4893339000000196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,train,0.2526947855949402,0.20230555960110255,0.20501803713185446,0.0,0.0002418985261881192,0.050098946051938195,0.0002713108833942835,0.003906,7,26.602742699999908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,val,0.2951999306678772,0.24510341882705688,0.24889977276325226,0.0,0.0,0.05009652301669121,0.0002713108833942835,,2,3.4569209000001138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,train,0.2547015483890261,0.20429508600916182,0.2067322518144335,0.0,0.00025659678483082516,0.050098546381507604,0.00027101846550346665,0.003906,7,26.66796340000019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,val,0.2876105159521103,0.2375132292509079,0.24339550733566284,0.0,0.0,0.05009728670120239,0.00027101846550346665,,2,3.332698700000037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,train,0.25219919213226866,0.2018042504787445,0.204750229205404,0.0,0.00024646577678920167,0.05009918553488595,0.0002707247241741,0.003906,7,27.76482870000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,val,0.2902754098176956,0.2401784509420395,0.24485766887664795,0.0,0.0,0.05009695887565613,0.0002707247241741,,2,3.6938740000005055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,train,0.25087927281856537,0.20040390746934073,0.20312808454036713,3.3509383204740774e-09,0.0003138950965616719,0.05009866239769118,0.0002704296626184915,0.003906,7,27.57626960000016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
